WigleWifi-1.4,appRelease=2.26,model=GT-I9301I,release=4.4.2,device=s3ve3g,display=KOT49H.I9301IXXSAQA1,board=MSM8226,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:03,1,-84,32.11604131,34.93737684,67,12,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:03,1,-79,32.11604131,34.93737684,67,12,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:03,6,-87,32.11604131,34.93737684,67,12,WIFI
42507_10222_1442761,HOT mobile,HSDPA;il,2017-11-09 02:56:03,0,-65,32.11604131,34.93737684,67,12,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:09,6,-86,32.11607922,34.935915,62,11,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:09,1,-88,32.11607922,34.935915,62,11,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:09,1,-86,32.11607922,34.935915,62,11,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:09,6,-87,32.11607922,34.935915,62,11,WIFI
42507_10222_1442761,HOT mobile,HSDPA;il,2017-11-09 02:56:09,0,-63,32.11607922,34.935915,62,11,GSM
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:13,0,-63,32.11610297,34.93492237,62,12,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:15,6,-87,32.11614439,34.93444062,64,11,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:15,1,-88,32.11614439,34.93444062,64,11,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:15,1,-80,32.11614439,34.93444062,64,11,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:19,0,-71,32.11617789,34.93344681,61,13,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:21,6,-87,32.11621248,34.93295085,60,12,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:21,1,-89,32.11621248,34.93295085,60,12,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:21,1,-90,32.11621248,34.93295085,60,12,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:25,0,-81,32.11626681,34.93196618,60,12,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:27,1,-90,32.1162782,34.93147129,59,13,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:27,6,-88,32.1162782,34.93147129,59,13,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:29,0,-81,32.11632587,34.93094157,59,13,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:33,6,-88,32.11638673,34.92997818,58,12,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:35,0,-81,32.11643706,34.92946433,58,12,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:37,1,-89,32.11643859,34.92896395,58,12,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:39,0,-81,32.1164817,34.92845062,59,13,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:41,1,-89,32.11653479,34.92795329,58,13,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:43,0,-81,32.11652165,34.92741002,59,13,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:45,1,-89,32.11656034,34.92688838,58,13,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:47,0,-81,32.1165809,34.92636613,59,13,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:51,6,-86,32.1166273,34.92533533,61,13,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:51,0,-81,32.1166273,34.92533533,61,13,GSM
42507_10041_326125,HOT mobile,UNKNOWN;il,2017-11-09 02:56:53,0,-83,32.11665877,34.92485282,61,14,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:55,6,-86,32.11669627,34.92431596,61,19,WIFI
42507_10041_326125,HOT mobile,UNKNOWN;il,2017-11-09 02:56:57,0,-85,32.11673755,34.92375455,61,26,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-09 02:56:59,6,-86,32.11677433,34.92320796,61,38,WIFI
42507_10222_1442755,HOT mobile,HSDPA;il,2017-11-09 02:56:59,0,-87,32.11677433,34.92320796,61,38,GSM
42507_10041_326125,HOT mobile,UNKNOWN;il,2017-11-09 02:57:01,0,-87,32.11677905,34.92269169,61,59,GSM
42507_10041_326125,HOT mobile,UNKNOWN;il,2017-11-09 02:58:06,0,-67,32.12114244,34.90769578,66,38,GSM
14:8f:21:c6:18:92,ConnectedCAM2923,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,11,-86,32.0550690900001,35.14857733,0,1592.25341796875,WIFI
14:8f:21:c6:18:92,ConnectedCAM2923,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,11,-86,32.05947398,35.13251856,0,1592.25341796875,WIFI
14:8f:21:c6:18:92,ConnectedCAM2923,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,11,-86,32.06387887,35.11645979,0,1592.25341796875,WIFI
14:8f:21:c6:18:92,ConnectedCAM2923,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,11,-86,32.0697520566667,35.0950480966667,0,1592.25341796875,WIFI
14:8f:21:c6:18:92,ConnectedCAM2923,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,11,-86,32.07268865,35.08434225,0,1592.25341796875,WIFI
42507_10041_326125,HOT mobile,UNKNOWN;il,2017-11-09 02:58:11,0,-67,32.12111232,34.90665137,63,15,GSM
42507_10041_326125,HOT mobile,UNKNOWN;il,2017-11-09 02:58:17,0,-61,32.12135833,34.90544976,63,16,GSM
42507_10041_326125,HOT mobile,UNKNOWN;il,2017-11-09 02:58:27,0,-61,32.12198366,34.90425437,64,18,GSM
42507_10041_297666,HOT mobile,HSDPA;il,2017-11-09 02:58:31,0,-67,32.12212281,34.90411635,64,18,GSM
42507_10041_326132,HOT mobile,HSDPA;il,2017-11-09 02:58:37,0,-75,32.12207417,34.90390744,62,12,GSM
42507_10041_297673,HOT mobile,HSDPA;il,2017-11-09 02:58:41,0,-75,32.12203101,34.90390625,63,12,GSM
42507_10041_297673,HOT mobile,HSDPA;il,2017-11-09 02:58:45,0,-69,32.12202647,34.9039103,64,13,GSM
42507_10041_326132,HOT mobile,HSDPA;il,2017-11-09 02:59:02,0,-65,32.12154762,34.90338556,64,14,GSM
42507_10041_297673,HOT mobile,HSDPA;il,2017-11-09 02:59:04,0,-63,32.1213597,34.90338512,64,18,GSM
42507_10041_297673,HOT mobile,HSDPA;il,2017-11-09 02:59:12,0,-63,32.12016934,34.90327234,62,14,GSM
42507_10041_326133,HOT mobile,HSDPA;il,2017-11-09 02:59:14,0,-63,32.11981774,34.90324931,60,15,GSM
42507_10041_326133,HOT mobile,HSDPA;il,2017-11-09 02:59:22,0,-63,32.11857676,34.90319504,58,15,GSM
c4:12:f5:81:71:2b,almogy_2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 02:59:28,11,-86,32.11754274,34.90314217,53,14,WIFI
42507_10041_326133,HOT mobile,HSDPA;il,2017-11-09 02:59:28,0,-59,32.11754274,34.90314217,53,14,GSM
c4:12:f5:81:71:2b,almogy_2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 02:59:34,11,-86,32.11646536,34.9030896,53,15,WIFI
42507_10041_326133,HOT mobile,HSDPA;il,2017-11-09 02:59:34,0,-59,32.11646536,34.9030896,53,15,GSM
42507_10041_293464,HOT mobile,HSDPA;il,2017-11-09 02:59:38,0,-55,32.11581044,34.90300099,51,14,GSM
00:15:70:b7:14:40,toys3dmx,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-09 02:59:46,6,-91,32.11461343,34.90287279,48,19,WIFI
42507_10041_293464,HOT mobile,HSDPA;il,2017-11-09 02:59:46,0,-55,32.11461343,34.90287279,48,19,GSM
00:15:70:b7:14:40,toys3dmx,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-09 02:59:52,6,-91,32.11359235,34.90282422,49,18,WIFI
42507_10041_293464,HOT mobile,HSDPA;il,2017-11-09 02:59:52,0,-55,32.11359235,34.90282422,49,18,GSM
42507_10041_293464,HOT mobile,HSDPA;il,2017-11-09 02:59:58,0,-55,32.11257,34.90278109,46,20,GSM
b4:c7:99:82:ba:60,S-ISRAEL-RAILWAYS,[ESS],2017-11-09 03:00:06,11,-88,32.11133841,34.90243047,50,16,WIFI
42507_10041_293464,HOT mobile,HSDPA;il,2017-11-09 03:00:06,0,-57,32.11133841,34.90243047,50,16,GSM
42507_10041_293473,HOT mobile,HSDPA;il,2017-11-09 03:00:09,0,-61,32.11077911,34.90227531,51,16,GSM
b4:c7:99:82:ba:60,S-ISRAEL-RAILWAYS,[ESS],2017-11-09 03:00:14,11,-88,32.10996773,34.90199082,51,13,WIFI
42507_10041_293473,HOT mobile,HSDPA;il,2017-11-09 03:00:16,0,-71,32.10962522,34.90185037,51,13,GSM
42507_10041_293473,HOT mobile,HSDPA;il,2017-11-09 03:00:20,0,-63,32.10894462,34.901507,44,14,GSM
42507_10041_293473,HOT mobile,HSDPA;il,2017-11-09 03:00:24,0,-57,32.10828452,34.90123013,46,15,GSM
ac:f1:df:9d:39:99,pnina_gross,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:26,6,-89,32.10795922,34.90102976,48,12,WIFI
00:02:6f:38:ef:7b,haviv,[ESS],2017-11-09 03:00:28,6,-83,32.10765166,34.90083134,48,12,WIFI
42507_10041_293470,HOT mobile,HSDPA;il,2017-11-09 03:00:28,0,-57,32.10765166,34.90083134,48,12,GSM
ac:f1:df:9d:39:99,pnina_gross,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:34,6,-86,32.1067299,34.90026151,46,11,WIFI
42507_10041_293473,HOT mobile,HSDPA;il,2017-11-09 03:00:34,0,-57,32.1067299,34.90026151,46,11,GSM
00:02:6f:38:ef:7b,haviv,[ESS],2017-11-09 03:00:36,6,-82,32.10640413,34.90007415,45,12,WIFI
18:64:72:92:db:91,abc,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:42,58,-81,32.10548614,34.89953946,43,10,WIFI
42507_10041_293473,HOT mobile,HSDPA;il,2017-11-09 03:00:42,0,-63,32.10548614,34.89953946,43,10,GSM
74:da:38:a6:e2:16,agneta_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-09 03:00:44,6,-88,32.10517025,34.89934779,44,11,WIFI
8a:dc:96:52:c1:0d,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:46,8,-86,32.1048612,34.89914421,44,11,WIFI
88:dc:96:52:c1:0d,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:46,8,-87,32.1048612,34.89914421,44,11,WIFI
8a:dc:96:52:c1:13,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:48,8,-84,32.10456774,34.89906054,44,11,WIFI
18:64:72:92:db:91,abc,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,58,-81,32.10412554,34.89884311,46,12,WIFI
74:da:38:a6:e2:16,agneta_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-09 03:00:51,6,-88,32.10412554,34.89884311,46,12,WIFI
8a:dc:96:52:c1:0d,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,8,-79,32.10412554,34.89884311,46,12,WIFI
88:dc:96:52:c1:0d,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,8,-77,32.10412554,34.89884311,46,12,WIFI
88:dc:96:52:c1:26,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,36,-78,32.10412554,34.89884311,46,12,WIFI
88:dc:96:52:c1:0e,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,36,-81,32.10412554,34.89884311,46,12,WIFI
88:dc:96:52:c1:25,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,3,-79,32.10412554,34.89884311,46,12,WIFI
8a:dc:96:52:c1:25,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,3,-81,32.10412554,34.89884311,46,12,WIFI
e0:0e:da:d5:d0:41,col-mobile,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,1,-83,32.10412554,34.89884311,46,12,WIFI
e0:0e:da:d5:d0:40,col-office,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS],2017-11-09 03:00:51,1,-84,32.10412554,34.89884311,46,12,WIFI
08:97:58:33:a7:e4,NIPPON_1158,[WPA-PSK-CCMP][WPS][ESS],2017-11-09 03:00:51,3,-85,32.10412554,34.89884311,46,12,WIFI
2c:d0:2d:ac:34:51,col-mobile,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,6,-86,32.10412554,34.89884311,46,12,WIFI
1c:7e:e5:a6:cd:53,ezra1,[WPA-PSK-CCMP+TKIP][ESS],2017-11-09 03:00:51,6,-87,32.10412554,34.89884311,46,12,WIFI
08:96:ad:86:4f:71,col-mobile,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 03:00:51,11,-88,32.10412554,34.89884311,46,12,WIFI
08:96:ad:86:4f:70,col-office,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS],2017-11-09 03:00:51,11,-89,32.10412554,34.89884311,46,12,WIFI
24:0a:64:e9:ab:16,nissan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:00:51,11,-91,32.10412554,34.89884311,46,12,WIFI
e0:0e:da:d5:d0:42,Colmobil-Free,[ESS],2017-11-09 03:00:51,1,-84,32.10412554,34.89884311,46,12,WIFI
36:0a:64:e9:ab:16,carssoguset,[ESS],2017-11-09 03:00:51,11,-88,32.10412554,34.89884311,46,12,WIFI
08:96:ad:86:4f:72,Colmobil-Free,[ESS],2017-11-09 03:00:51,11,-89,32.10412554,34.89884311,46,12,WIFI
42507_10041_293473,HOT mobile,HSDPA;il,2017-11-09 03:00:51,0,-63,32.10412554,34.89884311,46,12,GSM
2c:d0:2d:ac:34:50,col-office,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS],2017-11-09 03:00:53,6,-82,32.10385227,34.89873235,44,12,WIFI
2c:d0:2d:ac:34:52,Colmobil-Free,[ESS],2017-11-09 03:00:53,6,-82,32.10385227,34.89873235,44,12,WIFI
42507_10041_293466,HOT mobile,HSDPA;il,2017-11-09 03:00:53,0,-63,32.10385227,34.89873235,44,12,GSM
8a:dc:96:52:c1:13,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:55,8,-83,32.10355956,34.8985879,43,13,WIFI
88:dc:96:52:c1:13,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:55,8,-78,32.10355956,34.8985879,43,13,WIFI
70:62:b8:32:22:2f,Israbieg1,[WPA-PSK-CCMP+TKIP][ESS],2017-11-09 03:00:55,1,-86,32.10355956,34.8985879,43,13,WIFI
2c:d0:2d:ac:34:51,col-mobile,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 03:00:57,6,-81,32.10325788,34.89846906,45,13,WIFI
8a:dc:96:52:c1:0d,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,8,-84,32.10301402,34.89838196,44,14,WIFI
88:dc:96:52:c1:0d,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,8,-78,32.10301402,34.89838196,44,14,WIFI
88:dc:96:52:c1:26,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,36,-78,32.10301402,34.89838196,44,14,WIFI
88:dc:96:52:c1:0e,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,36,-81,32.10301402,34.89838196,44,14,WIFI
88:dc:96:52:c1:25,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,3,-83,32.10301402,34.89838196,44,14,WIFI
8a:dc:96:52:c1:25,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,3,-82,32.10301402,34.89838196,44,14,WIFI
e0:0e:da:d5:d0:41,col-mobile,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,1,-83,32.10301402,34.89838196,44,14,WIFI
e0:0e:da:d5:d0:40,col-office,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS],2017-11-09 03:00:59,1,-84,32.10301402,34.89838196,44,14,WIFI
08:97:58:33:a7:e4,NIPPON_1158,[WPA-PSK-CCMP][WPS][ESS],2017-11-09 03:00:59,3,-85,32.10301402,34.89838196,44,14,WIFI
1c:7e:e5:a6:cd:53,ezra1,[WPA-PSK-CCMP+TKIP][ESS],2017-11-09 03:00:59,6,-87,32.10301402,34.89838196,44,14,WIFI
08:96:ad:86:4f:71,col-mobile,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,11,-88,32.10301402,34.89838196,44,14,WIFI
08:96:ad:86:4f:70,col-office,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS],2017-11-09 03:00:59,11,-89,32.10301402,34.89838196,44,14,WIFI
24:0a:64:e9:ab:16,nissan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:00:59,11,-88,32.10301402,34.89838196,44,14,WIFI
e0:0e:da:d5:d0:42,Colmobil-Free,[ESS],2017-11-09 03:00:59,1,-84,32.10301402,34.89838196,44,14,WIFI
36:0a:64:e9:ab:16,carssoguset,[ESS],2017-11-09 03:00:59,11,-88,32.10301402,34.89838196,44,14,WIFI
08:96:ad:86:4f:72,Colmobil-Free,[ESS],2017-11-09 03:00:59,11,-88,32.10301402,34.89838196,44,14,WIFI
10:5a:f7:02:9e:e5,liora_2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 03:00:59,1,-85,32.10301402,34.89838196,44,14,WIFI
2c:d0:2d:ac:34:50,col-office,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS],2017-11-09 03:01:01,6,-86,32.10280235,34.89826506,45,13,WIFI
2c:d0:2d:ac:34:52,Colmobil-Free,[ESS],2017-11-09 03:01:01,6,-81,32.10280235,34.89826506,45,13,WIFI
e8:cc:18:ed:50:86,central,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:01,6,-88,32.10280235,34.89826506,45,13,WIFI
42507_10041_293466,HOT mobile,HSDPA;il,2017-11-09 03:01:01,0,-67,32.10280235,34.89826506,45,13,GSM
00:8c:54:8c:b8:21,diana,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:01:03,11,-86,32.10262063,34.89820712,46,13,WIFI
88:dc:96:52:c1:13,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:05,8,-86,32.10247137,34.89812756,44,12,WIFI
9c:2a:70:78:ee:f3,HP-Print-f3-LaserJet 400 MFP,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:05,1,-82,32.10247137,34.89812756,44,12,WIFI
42507_10041_294079,HOT mobile,HSDPA;il,2017-11-09 03:01:05,0,-69,32.10247137,34.89812756,44,12,GSM
00:1f:1f:b6:4e:08,tor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:01:07,7,-83,32.10234184,34.89804329,45,13,WIFI
74:da:38:9d:02:cd,edimax_2.4G_9D02CD,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:01:11,4,-86,32.10222183,34.89797325,45,14,WIFI
c0:ff:d4:7f:67:da,joplin_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:01:11,11,-87,32.10222183,34.89797325,45,14,WIFI
f8:d1:11:a8:dd:36,Zicon-Lab,[WPA2--CCMP+TKIP][ESS],2017-11-09 03:01:11,1,-85,32.10222183,34.89797325,45,14,WIFI
14:ae:db:b6:24:4d,Bezeq_WiFi,[ESS],2017-11-09 03:01:11,11,-89,32.10222183,34.89797325,45,14,WIFI
06:ae:db:b4:1a:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:36,6,-89,32.1021686,34.89798744,49,13,WIFI
14:ae:db:b4:1a:15,shimon,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:36,6,-91,32.1021686,34.89798744,49,13,WIFI
14:ae:db:4e:3c:85,top,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:01:40,1,-87,32.10215555,34.89798172,49,13,WIFI
8a:dc:96:52:c1:0d,Profit-Guest,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:42,8,-86,32.10197797,34.89798457,51,12,WIFI
00:0c:c3:d0:81:3c,Karni,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:01:42,6,-87,32.10197797,34.89798457,51,12,WIFI
88:dc:96:52:c1:0d,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:42,8,-88,32.10197797,34.89798457,51,12,WIFI
c0:ff:d4:7a:2a:b5,lumi,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:01:42,11,-89,32.10197797,34.89798457,51,12,WIFI
14:ae:db:32:e7:52,freesushimarket2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:45,11,-89,32.10177588,34.89808815,50,12,WIFI
74:ea:3a:c3:ad:60,adri,[WPS][WEP][ESS],2017-11-09 03:01:45,4,-87,32.10177588,34.89808815,50,12,WIFI
00:8c:54:8c:b8:21,diana,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:01:47,11,-87,32.10160653,34.89819108,52,13,WIFI
18:a6:f7:32:be:63,TP-LINK_BE63,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:01:47,11,-86,32.10160653,34.89819108,52,13,WIFI
9c:2a:70:78:ee:f3,HP-Print-f3-LaserJet 400 MFP,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:51,1,-87,32.10144827,34.89826403,51,13,WIFI
b4:ee:b4:86:c1:eb,Shefi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:01:51,11,-84,32.10144827,34.89826403,51,13,WIFI
fc:3f:db:7e:48:db,DIRECT-DA-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:01:51,6,-86,32.10144827,34.89826403,51,13,WIFI
6a:12:f5:f7:c7:05,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:51,2,-88,32.10144827,34.89826403,51,13,WIFI
42507_10041_294079,HOT mobile,HSDPA;il,2017-11-09 03:01:51,0,-73,32.10144827,34.89826403,51,13,GSM
a0:4f:d4:41:7a:41,Motty0131,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:53,1,-87,32.10140655,34.89829813,51,13,WIFI
00:1f:1f:ff:2f:14,M-Gear2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-09 03:01:55,11,-90,32.10139327,34.89832173,51,14,WIFI
a0:4f:d4:41:7a:41,Motty0131,[WPA2-PSK-CCMP][ESS],2017-11-09 03:01:56,1,-82,32.10138515,34.89833064,51,15,WIFI
7c:b7:33:a1:97:40,shay panker,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:02:00,13,-90,32.10135552,34.89832839,53,16,WIFI
c0:ac:54:f7:fa:d7,mud6969,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:02:02,1,-88,32.10137918,34.89830873,50,15,WIFI
d0:d4:12:5c:cd:1a,M-Gear,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:02,1,-90,32.10137918,34.89830873,50,15,WIFI
a0:ab:1b:55:e4:5a,dudu,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:08,5,-92,32.10141292,34.89831937,46,12,WIFI
c4:12:f5:f7:c7:04,rachel,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:08,2,-92,32.10141292,34.89831937,46,12,WIFI
c4:12:f5:f7:c7:04,rachel,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:10,2,-87,32.10141719,34.89830657,46,13,WIFI
00:1f:1f:ae:48:f8,default,[WEP][ESS],2017-11-09 03:02:12,11,-88,32.1013981,34.89829897,46,12,WIFI
a0:ab:1b:63:57:ca,PAZ,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:19,9,-88,32.10133417,34.89832283,47,26,WIFI
c4:12:f5:f9:dc:24,TONG,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:22,1,-83,32.10133674,34.89828702,48,17,WIFI
00:1f:1f:b6:4e:08,tor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:02:22,7,-87,32.10133674,34.89828702,48,17,WIFI
b4:a5:ef:e7:54:28,mios_50103771,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-09 03:02:22,1,-87,32.10133674,34.89828702,48,17,WIFI
06:ae:db:b2:60:85,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:22,6,-89,32.10133674,34.89828702,48,17,WIFI
9c:d6:43:28:84:98,school-d,[WEP][ESS],2017-11-09 03:02:22,40,-81,32.10133674,34.89828702,48,17,WIFI
14:ae:db:b2:60:85,046183104,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:24,6,-85,32.10135831,34.8982648,51,15,WIFI
fa:da:0c:49:f7:c4,DIRECT-c4-HP M477 LaserJet,[WPA2-PSK-CCMP][WPS][ESS],2017-11-09 03:02:24,8,-86,32.10135831,34.8982648,51,15,WIFI
9c:97:26:7c:25:25,TNCAPE5A34D,[WPS][ESS],2017-11-09 03:02:24,11,-89,32.10135831,34.8982648,51,15,WIFI
88:dc:96:52:c1:0d,Profit,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:26,8,-83,32.10137704,34.89823788,51,15,WIFI
14:ae:db:32:e7:52,freesushimarket2.4,[WPA2-PSK-CCMP][ESS],2017-11-09 03:02:26,11,-84,32.10137704,34.89823788,51,15,WIFI
2c:d0:2d:ac:34:51,col-mobile,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-09 03:02:26,6,-86,32.10137704,34.89823788,51,15,WIFI
